,link,brand,price,cartype,model,gearbox,regdate,mileage,motorpower,fuel,car_steering,carcolor,exchange,version,doors,financial,extra,Y
6193,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_carro-mto-novo-728040145,vwvolkswagen,53000,hatch,polo,automático,2018,17000,1,flex,elétrica,branco,não,polo comfort. 200 tsi 1.0 flex 12v aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré, c mera de ré",
6194,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2013-completo-728746836,ford,19000,hatch,ka,manual,2013,32000,1,flex,hidráulica,prata,não,0,0,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6195,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_up-high-move-2015-top-697473892,vwvolkswagen,32900,hatch,up,automático,2015,50000,1,flex,hidráulica,branco,sim,up  high i motion 1.0 t. flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6196,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_new-fiesta-2014-708582567,ford,31800,hatch,fiesta,manual,2014,70000,1.5,flex,elétrica,preto,não,fiesta 1.5 16v flex mec. 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",
6197,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vendo-728183817,ford,33000,sedã,focus,automático,2013,53400,2.02.9,flex,0,preto,sim,focus 2.0 16v se se plus flex 5p aut.,0,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6198,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-focus-titanium-2015-738188434,ford,42500,sedã,focus,automático,2015,50000,2.02.9,flex,elétrica,branco,sim,focus fastback tit. t.plus 2.0 flex aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
6199,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_estou-querendo-trocar-de-preferencia-em-um-etios-sedan-mas-aceito-ofertas-737672654,ford,1,sedã,ka,manual,2015,110000,1,flex,elétrica,prata,sim,ka 1.0 sel tivct flex 5p,4 portas,de leilão,"vidro elétrico, air bag, trava elétrica, ar condicionado, som",0
6200,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-1-6-titanium-729360535,ford,38000,sedã,fiesta,automático,2014,81400,1.6,flex,elétrica,preto,não,sedan titanium 1.6 powershift,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré, c mera de ré",
6201,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-gol-1-6-msi-totalflex-trendline-4p-manual-734802442,vwvolkswagen,31192,passeio,gol,manual,2018,50425,1.6,flex,hidráulica,prata,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado",
6202,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-voyage-1-6-mi-comfortline-8v-flex-4p-manual-602585123,vwvolkswagen,27900,passeio,voyage,manual,2015,60000,1.6,flex,hidráulica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
6203,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vendo-723032014,ford,40000,sedã,focus,automático,2015,0,2.02.9,flex,elétrica,azul,sim,focus sedan 2.0 16v 2.0 16v flex 4p aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
6204,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_focus-tittanium-plus-c-teto-solar-financiamento-na-hora-1-ano-de-garantia-727658466,ford,52900,hatch,focus,automático,2015,66000,2.02.9,flex,hidráulica,prata,sim,focus tita tita plus 2.0  flex 5p aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6205,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-13-completo-1-0-segundo-dono-com-rodas-de-liga-leve-15-722446973,vwvolkswagen,27500,sedã,voyage,manual,2013,99450,1,flex,hidráulica,prata,não,voyage  trendline 1.0 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6206,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-2014-passo-financiamento-732988172,vwvolkswagen,12000,hatch,fox,manual,2014,1000,0,flex,hidráulica,branco,0,fox 1.0 mi total flex 8v 3p,4 portas,financiado,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
6207,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-fox-1-6-mi-rock-in-rio-8v-flex-4p-manual-720164899,vwvolkswagen,33900,passeio,fox,manual,2016,58000,1.6,flex,hidráulica,vermelho,sim,0,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado",
6208,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-voyage-1-6-msi-totalflex-comfortline-4p-manual-713653868,vwvolkswagen,33900,passeio,voyage,manual,2017,7800,1.6,flex,hidráulica,preto,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
6209,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_novo-ford-ka-muito-novo-734439283,ford,10000,sedã,ka,manual,2018,85000,1,flex,elétrica,prata,sim,ka 1.0 se 12v flex 4p manual,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",0
6210,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-titanium-2-0-automatica-726900218,ford,40000,suv,ecosport,automático,2014,110000,2.02.9,flex,elétrica,branco,não,ecosport titanium 2.0 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6211,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_carro-forf-ka-729796488,ford,40000,hatch,ka,manual,2018,28000,1.5,flex,hidráulica,branco,não,ka sel 1.5 16v flex 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6212,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-focus-glx-2012-2013-2-0-duratec-flex-manual-prata-unico-dono-721148179,ford,27900,hatch,focus,manual,2013,115000,2.02.9,flex,elétrica,prata,não,focus 2.0 16v  2.0 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
6213,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-1-0-comfortline-16-17-717925166,vwvolkswagen,35000,hatch,gol,manual,2017,87500,1,flex,hidráulica,branco,não,gol comfortline 1.0 t. flex 12v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6214,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-volkswagem-novo-gol-2014-1-6-ipva-2020-pago-723944761,vwvolkswagen,28200,hatch,gol,manual,2014,47000,1.6,flex,hidráulica,preto,não,gol  novo  1.6 mi total flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6215,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-5-se-2018-aceito-troca-2020-ok-727477138,ford,29000,hatch,ka,manual,2018,49000,1.5,flex,elétrica,prata,sim,ka 1.0 se se plus tivct flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré, c mera de ré",
6216,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-1-6-i-motion-connect-perfeito-2018-2018-735782542,vwvolkswagen,41900,hatch,fox,automático,2018,30000,1.6,flex,elétrica,preto,não,fox connect i motion 1.6 flex 8v 5p,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",0
6217,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2017-2018-1-0-s-12v-flex-4p-manual-610615970,ford,36490,passeio,ka,manual,2018,38562,0,flex,0,0,0,ka 1.0 se 12v flex 4p manual,4 portas,0,0,
6218,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-2018-2018-1-6-msi-totalflex-trendline-4p-manual-725086561,vwvolkswagen,42990,passeio,voyage,manual,2018,7900,0,flex,0,0,0,voyage trendline 1.6 t.flex 8v 4p,4 portas,0,"vidro elétrico, air bag, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",
6219,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-new-fieta-1-5-hb-flex-2015-apenas-45-mil-rodados-674102311,ford,34400,0,fiesta,manual,2015,45000,1.5,flex,elétrica,branco,sim,fiesta 1.5 16v flex mec. 5p,0,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som, sensor de ré",
6220,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-g6-1-6-737064010,vwvolkswagen,26500,0,gol,manual,2014,67200,1.6,flex,hidráulica,branco,não,gol  novo  1.6 power highi t.flex 8v 4p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6221,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-5-completo-som-original-ipva-2020-pago-727951323,ford,34900,hatch,ka,manual,2018,30000,1.5,flex,hidráulica,prata,sim,ka 1.5 se 12v flex 5p mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6222,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-voyage-comfotline-1-0-735347278,vwvolkswagen,30990,sedã,voyage,manual,2015,80000,1,flex,hidráulica,prata,sim,voyage comfortline  1.0 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6223,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2018-733720898,ford,34900,sedã,ka,manual,2018,78000,1.5,flex,elétrica,branco,0,ka 1.5 16v flex 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, som",
6224,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_saveiro-2014-completa-unico-dono-66000-km-737565405,vwvolkswagen,24800,0,saveiro,manual,2014,65000,0,flex,hidráulica,0,0,saveiro 1.6 mi  1.6 mi total flex 8v,0,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica",
6225,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_new-fiesta-1-5-manual-2014-718686056,ford,30900,hatch,fiesta,manual,2014,67,1.5,flex,elétrica,branco,sim,fiesta 1.5 16v flex mec. 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6226,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_lindo-demais-pronto-pra-rodar-736519100,vwvolkswagen,28900,sedã,voyage,manual,2015,75000,1.6,flex,hidráulica,prata,sim,voyage 1.6 1.6 city  mi total flex 8v 4p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica",
6227,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fusion-2-5-se-16v-flex-4p-automatico-728309915,ford,89990,0,fusion,automático,2017,29385,0,flex,0,0,0,0,4 portas,0,"vidro elétrico, ar condicionado",0
6228,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_focus-sedan-2017-automatico-top-de-linha-entrada-899-00-fixas-728231842,ford,49990,sedã,focus,automático,2017,38000,2.02.9,flex,hidráulica,preto,sim,focus fastback se se plus 2.0 flex aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6229,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_golf-gti-tsi-top-de-linha-220cv-top-de-linha-claudio-21-9-7-6-0-4-2-5-4-8-699724944,vwvolkswagen,102999,hatch,golf,automático,2016,59000,1.4,flex,elétrica,preto,sim,golf gti 2.0 tsi 220cv aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
6230,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-1-6-i-trend-completo-728506099,vwvolkswagen,29900,passeio,fox,manual,2013,75000,1.6,flex,hidráulica,preto,não,fox 1.6 mi total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6231,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_jetta-tl-ac-2016-aceito-oferta-faco-negocio-737241375,vwvolkswagen,50000,sedã,jetta,automático,2016,56930,2.02.9,flex,hidráulica,prata,0,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
6232,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2015-727848074,ford,21000,hatch,ka,manual,2015,86000,1,flex,elétrica,branco,não,ka 1.0 se 12v flex 4p manual,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6233,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-1-6-16v-highline-flex-14-14-729214170,vwvolkswagen,30000,sedã,voyage,manual,2014,68000,1.6,flex,hidráulica,preto,não,voyage comf highli. 1.6 mi t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6234,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-2015-2016-1-6-mi-comfortline-8v-flex-4p-manual-690387854,vwvolkswagen,35900,passeio,gol,manual,2016,50000,0,flex,0,0,0,gol comfortline 1.6 t. flex 8v 3p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
6235,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-muito-novo-733333330,vwvolkswagen,27000,sedã,voyage,manual,2014,155000,1.6,flex,hidráulica,branco,não,voyage 1.6 1.6 city  mi total flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6236,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-se-1-0-1-ano-de-garantia-unico-dono-707741529,ford,31881,hatch,ka,manual,2016,56000,1,flex,hidráulica,branco,sim,ka 1.0 se se plus tivct flex 5p,0,0,0,
6237,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-732584263,ford,23000,sedã,fiesta,manual,2014,300000,1.6,flex,mecnica,prata,0,fiesta sedan se 1.6 8v flex 4p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
6238,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-freestyle-2-0-at-ipva-2020-gratis-735734125,ford,46990,suv,ecosport,automático,2015,59631,0,flex,0,0,0,ecosport freestyle 2.0 16v flex 5p aut.,2 portas,0,0,0
6239,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-gol-1-6-msi-totalflex-trendline-725466835,vwvolkswagen,36990,passeio,gol,manual,2018,63947,0,flex,0,0,0,gol trendline 1.6 t.flex 8v 5p,4 portas,0,0,
6240,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-focus-completo-2-0-734110460,ford,29900,sedã,focus,manual,2013,77000,2.02.9,flex,elétrica,preto,sim,focus sedan 2.0 16v 2.0 16v flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
6241,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_saveiro-cab-est-1-6-737817763,vwvolkswagen,31500,vanutilitário,saveiro,manual,2014,30000,1.6,flex,hidráulica,preto,0,saveiro 1.6 mi total flex 8v ce,0,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",
6242,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-voyage-msi-1-6-733045051,vwvolkswagen,40900,0,voyage,manual,2018,48000,0,flex,mecnica,cinza,sim,0,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, alarme",0
6243,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-1-5-se-hatch-16v-flex-4p-manual-668218692,ford,28720,passeio,fiesta,manual,2015,0,1.5,flex,mecnica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, alarme",0
6244,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-titanium-1-6-725779036,ford,39900,hatch,fiesta,manual,2014,111111,1.6,flex,hidráulica,branco,sim,fiesta titanium 1.6 16v flex mec.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
6245,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-2-0-2015-723761746,ford,43500,suv,ecosport,automático,2015,63000,2.02.9,flex,elétrica,branco,0,ecosport freestyle 2.0 16v flex 5p aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
6246,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-up-tsi-speed-turbo-flex-2016-726709420,vwvolkswagen,36900,hatch,up,manual,2016,108500,1,flex,hidráulica,branco,não,up  speed 1.0 tsi t. flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6247,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-2017-ent-3-990-00-r-990-00-pronto-para-trabalhar-616558815,vwvolkswagen,34990,sedã,voyage,manual,2017,39000,1.6,flex,hidráulica,branco,sim,voyage trendline 1.6 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",
6248,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-trendline-1-0-2015-financio-em-ate-60x-731637086,vwvolkswagen,33900,hatch,fox,manual,2015,61000,1,flex,elétrica,branco,sim,fox trendline 1.0 flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6249,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2016-o-mais-novo-do-rio-734195884,ford,28000,hatch,ka,manual,2016,50000,0,flex,hidráulica,cinza,não,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6250,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ecosport-1-6-freestyle-2013-2014-branco-732426651,ford,42600,suv,ecosport,manual,2014,92000,1.6,flex,elétrica,branco,não,ecosport freestyle 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6251,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-2017-2018-2-0-direct-flex-titanium-automatico-723365885,ford,71900,passeio,ecosport,automático,2018,36987,0,flex,0,0,0,ecosport titanium 2.0 16v flex 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
6252,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_focus-titanium-hatch-718177894,ford,45900,hatch,focus,automático,2015,69000,2.02.9,flex,elétrica,branco,não,0,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
6253,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-0-se-plus-12v-flex-4p-manual-707131299,ford,34900,passeio,ka,manual,2015,63578,1,flex,elétrica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
6254,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-crossfox-1-6-msi-flex-16v-4p-manual-710702597,vwvolkswagen,36792,passeio,crossfox,manual,2015,0,1.6,flex,hidráulica,preto,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
6255,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_new-ecosport-se-2-0-at-ipva-2020-pago-735317146,ford,42990,suv,ecosport,automático,2015,62187,0,flex,0,0,0,ecosport se 2.0 16v flex 5p aut.,2 portas,0,0,0
6256,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_kombi-2012-2013-725951077,vwvolkswagen,48500,vanutilitário,kombi,manual,2013,140000,1.4,flex,mecnica,branco,não,kombi lotação 1.4 mi total flex 8v,4 portas,ipva pago,0,0
6257,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-sedan-se-1-5-645837245,ford,38990,sedã,ka,manual,2018,28380,1.5,flex,elétrica,prata,sim,ka 1.5 sedan se 12v flex 4p mec.,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
6258,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_golf-confortline-1-4-tsi-490104555,vwvolkswagen,63990,hatch,golf,automático,2014,55000,1.4,flex,elétrica,vermelho,sim,golf comfortline 1.4 tsi 140cv aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6259,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_polo-raro-de-achar-motor-1-6-manual-725000280,vwvolkswagen,49900,hatch,0,manual,2018,34000,1.6,flex,hidráulica,branco,sim,0,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
6260,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-gol-2013-1-6-completo-novo-demais-734970471,vwvolkswagen,28900,hatch,gol,manual,2013,75000,1.6,flex,hidráulica,0,0,gol  novo  1.6 mi total flex 8v 4p,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
6261,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_up-i-motion-728767781,vwvolkswagen,29000,hatch,up,semiautomático,2014,74000,1,flex,elétrica,branco,não,up  move i motion 1.0 t. flex 12v 5p,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",0
6262,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-trend-2013-736690722,vwvolkswagen,20000,passeio,fox,manual,2013,78000,1,flex,hidráulica,preto,não,fox plus 1.0mi  1.0mi total flex 8v 4p,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
6263,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-1-6-se-hatch-16v-flex-4p-manual-716654209,ford,35900,passeio,fiesta,manual,2017,44143,1.6,flex,mecnica,branco,sim,0,4 portas,0,0,0
6264,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-new-fiesta-hatch-se-1-6-16v-2017-723744726,ford,44900,0,fiesta,manual,2017,43680,0,flex,elétrica,0,0,fiesta se 1.6 16v flex 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
6265,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-golf-1-4-tsi-highline-16v-gasolina-4p-automatico-737574815,vwvolkswagen,54990,passeio,golf,automático,2014,65000,1.4,flex,elétrica,prata,sim,0,4 portas,0,0,0
6266,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-sedan-1-6-721549922,ford,25000,sedã,fiesta,manual,2013,71000,1.6,flex,hidráulica,preto,não,fiesta 1.6 8v flex class 1.6 8v flex 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, som",
